序號,英文名稱,中文名稱,中國大陸譯名,來源網站
2762,truck with loading crane,卡車裝載起重機,随车起重运输车,https://terms.naer.edu.tw/
2763,trunk piston engine,筒狀活塞內燃機,筒形活塞式发动机,https://terms.naer.edu.tw/
2764,tube axial fan,管軸扇,管式轴流通风机,https://terms.naer.edu.tw/
2765,"tube bundle, tube bank",管束；管排,管束,https://terms.naer.edu.tw/
2766,tube lens,鏡筒透鏡,镜筒透镜,https://terms.naer.edu.tw/
2767,tuber planter,塊根種植機,栽种机,https://terms.naer.edu.tw/
2768,tubular pump,貫流泵,贯流泵,https://terms.naer.edu.tw/
2769,tubular turbine,管式水渦輪；貫流式水輪機,贯流式水轮机,https://terms.naer.edu.tw/
2770,tucking,波狀變形,塞砂,https://terms.naer.edu.tw/
2771,tumbling barrel,打磨滾筒,滚筒清理机,https://terms.naer.edu.tw/
2772,tunnel dryer,隧道式乾燥機,隧道式干燥机,https://terms.naer.edu.tw/
2773,turbidimeter,濁度計； 濁度儀；混濁度計；濁度測定器,浊度计,https://terms.naer.edu.tw/
2774,turbidity transducer,濁度傳感器,浊度传感器,https://terms.naer.edu.tw/
2775,turbine,渦輪機，輪機,涡轮,https://terms.naer.edu.tw/
2776,turbo-blower,輪機鼓風機,透平鼓风机,https://terms.naer.edu.tw/
2777,turbocompound engine,渦輪複合式發動機,涡轮复合式发动机,https://terms.naer.edu.tw/
2778,Turgo turbine,斜擊式水輪機,斜击式水轮机,https://terms.naer.edu.tw/
2779,Turing machine,都令機；杜林機；Turing 機,图灵机,https://terms.naer.edu.tw/
2780,turning,車削；轉動；迴轉,车削,https://terms.naer.edu.tw/
2781,turning tool,車削工具；轉動工具,车刀,https://terms.naer.edu.tw/
2782,turnover machine,翻箱機,翻箱机,https://terms.naer.edu.tw/
2783,turret lathe,六角車床；多角車床,转塔车床,https://terms.naer.edu.tw/
2784,twin lift,雙電梯,双电梯,https://terms.naer.edu.tw/
2785,twin-bank engine,雙列式發動機,双列式发动机,https://terms.naer.edu.tw/
2786,twin-seat bidirectional valve,雙座雙向閥,双座双向阀门,https://terms.naer.edu.tw/
2787,twin-seat valve with one unidirectional seat and one bidirectional seat,一單向座一雙向座的雙座閥,一单向座一双向座的双座阀,https://terms.naer.edu.tw/
2788,twist drill,螺旋鑽,麻花钻,https://terms.naer.edu.tw/
2789,two-color thermometry,比色測溫法,比色测温法,https://terms.naer.edu.tw/
2790,two-direction traveling tractor,雙向行駛牽引機,双向行驶拖拉机,https://terms.naer.edu.tw/
2791,two-pass boiler,二通鍋爐,П型锅炉,https://terms.naer.edu.tw/
2792,two-step controller,兩步控制器,两位控制器,https://terms.naer.edu.tw/
2793,two-stroke cycle,二衝程循環,二冲程循环,https://terms.naer.edu.tw/
2794,two-stroke engine,二衝程引擎；二衝程發動機,二冲程发动机,https://terms.naer.edu.tw/
2795,Two-term control,二項控制,二项控制,https://terms.naer.edu.tw/
2796,two-way valve,雙向閥,双向阀门,https://terms.naer.edu.tw/
2797,U-flame boiler,U型火焰鍋爐,U型火焰锅炉,https://terms.naer.edu.tw/
2798,ultra supercritical pressure steam turbine,超超臨界壓力汽輪機,超超临界汽轮机,https://terms.naer.edu.tw/
2799,ultrasonic flaw detector,超音波探傷器；超音波探傷儀,超声探伤仪,https://terms.naer.edu.tw/
2800,ultrasonic forming,超音波成形；超聲波成形,超声成形,https://terms.naer.edu.tw/
2801,ultrasonic sensor,超音波感測器,超声[波]传感器,https://terms.naer.edu.tw/
2802,ultrasonic thickness gauge,超聲厚度規；超聲厚度計；超音波厚度計,超声测厚仪,https://terms.naer.edu.tw/
2803,ultraviolet light transducer,紫外光傳感器,紫外光传感器,https://terms.naer.edu.tw/
2804,ultraviolet microscope,紫外光顯微鏡；紫外線顯微鏡（從物）,紫外显微镜,https://terms.naer.edu.tw/
2805,undercarriage,起落架；車盤,行走系,https://terms.naer.edu.tw/
2806,undercarriages of crawler tractor,履帶行走系統,履带行走系,https://terms.naer.edu.tw/
2807,undercarriages with entire bogie of crawler tractor,含轉向架履帶行走系統,整体台车履带行走系,https://terms.naer.edu.tw/
2808,undercarriages with equalizing bogie of crawler tractor,含平衡轉向架履帶行走系統,平衡台车履带行走系,https://terms.naer.edu.tw/
2809,undercarriages with independent bogie of crawler tractor,含獨立轉向架履帶行走系統,独立台车履带行走系,https://terms.naer.edu.tw/
2810,underwater cutting,水中切割,水下切割,https://terms.naer.edu.tw/
2811,underwater welding,水中熔接；水中銲接,水下焊,https://terms.naer.edu.tw/
2812,unidirectional engine,單轉向發動機,单转向发动机,https://terms.naer.edu.tw/
2813,unidirectional valve,單向閥,单向阀门,https://terms.naer.edu.tw/
2814,unidirectional valve,單向閥,单向阀,https://terms.naer.edu.tw/
2815,uniflow compressor,順流式壓縮機,顺流式压缩机,https://terms.naer.edu.tw/
2816,uniform corrosion,均勻腐蝕,均匀腐蚀,https://terms.naer.edu.tw/
2817,unit drill,單體式插播機,单体式播种机,https://terms.naer.edu.tw/
2818,unit injector,單體注射器；單元注入器,泵喷嘴,https://terms.naer.edu.tw/
2819,universal die,萬能模；通用模,通用模,https://terms.naer.edu.tw/
2820,universal fixture,通用混合,通用夹具,https://terms.naer.edu.tw/
2821,universal microscope,萬能顯微鏡；通用顯微鏡,万能显微镜,https://terms.naer.edu.tw/
2822,universal stage,旋轉台；弗氏旋轉台；萬向旋轉台；萬用承台,万能转台,https://terms.naer.edu.tw/
2823,unloader,卸載機,卸载机,https://terms.naer.edu.tw/
2824,unloader,卸載機,装卸桥,https://terms.naer.edu.tw/
2825,upper deviation,上偏差，上尺寸差,上偏差,https://terms.naer.edu.tw/
2826,upset forging machine,鐓鍛機,镦锻机,https://terms.naer.edu.tw/
2827,upsetter,鍛粗機；鐓鍛機；桿端鍛粗機,平锻机,https://terms.naer.edu.tw/
2828,upsetting,鐓鍛；鍛粗；頂鍛；傾覆；端壓；倒轉,镦锻,https://terms.naer.edu.tw/
2829,utility boiler,發電廠鍋爐,电站锅炉,https://terms.naer.edu.tw/
2830,V engine,V形發動機,V形发动机,https://terms.naer.edu.tw/
2831,V-belt,三角皮帶,V带,https://terms.naer.edu.tw/
2832,V-belt drive,三角皮帶驅動；三角皮帶傳動,V带传动,https://terms.naer.edu.tw/
2833,V-prism refractometer,V型棱鏡折射,V棱镜折射仪,https://terms.naer.edu.tw/
2834,vacuum drying,真空乾燥,真空干燥,https://terms.naer.edu.tw/
2835,vacuum freeze dryer,真空冷凍乾燥機,冷冻真空干燥机,https://terms.naer.edu.tw/
2836,vacuum furnace,真空爐,真空炉,https://terms.naer.edu.tw/
2837,vacuum gauge,真空計,真空计,https://terms.naer.edu.tw/
2838,vacuum gauge,真空計,真空表,https://terms.naer.edu.tw/
2839,vacuum melting,真空熔煉,真空熔炼,https://terms.naer.edu.tw/
2840,vacuum metallurgy,真空冶金學,真空冶金,https://terms.naer.edu.tw/
2841,vacuum pump,真空泵,真空泵,https://terms.naer.edu.tw/
2842,vacuum refining,真空精煉,真空精炼,https://terms.naer.edu.tw/
2843,vacuum transducer,真空傳遞閥,真空传感器,https://terms.naer.edu.tw/
2844,valve,閥；氣門,阀,https://terms.naer.edu.tw/
2845,van,箱車,厢式[汽]车,https://terms.naer.edu.tw/
2846,van-body tipper,廂型傾卸車,厢式自卸车,https://terms.naer.edu.tw/
2847,vane pump,輪葉泵,滑片泵,https://terms.naer.edu.tw/
2848,vane pump,輪葉泵,叶轮泵,https://terms.naer.edu.tw/
2849,vapor deposition,蒸汽堆積,气相沉积,https://terms.naer.edu.tw/
2850,variable load boiler,可變負載鍋爐,可变负荷锅炉,https://terms.naer.edu.tw/
2851,varmeter,無效功率計,无功功率表,https://terms.naer.edu.tw/
2852,varnish,清漆；亮光漆,漆膜,https://terms.naer.edu.tw/
2853,velocity transducer,速度訊號轉換器,速度传感器,https://terms.naer.edu.tw/
2854,velopment drawing,展開圖,展开图,https://terms.naer.edu.tw/
2855,Venturi tube,文氏管；細腰管,文丘里管,https://terms.naer.edu.tw/
2856,verification system,鑑定制度,检定系统,https://terms.naer.edu.tw/
2857,vermicular cast iron,蠕墨鑄鐵,蠕墨铸铁,https://terms.naer.edu.tw/
2858,vernier callipers,游標測徑器；游標尺,游标卡尺,https://terms.naer.edu.tw/
2859,versatile lathe,萬用車床；多方面車床,多用车床,https://terms.naer.edu.tw/
2860,vertical beard cutting machine;vertical awner,立式除芒機,立式打芒机,https://terms.naer.edu.tw/
2861,vertical boiler,立式鍋爐,立式锅炉,https://terms.naer.edu.tw/
2862,vertical boring machine,立式搪床,立式镗床,https://terms.naer.edu.tw/
2863,vertical cyclone furnace,立式旋風爐,立式旋风炉,https://terms.naer.edu.tw/
2864,vertical drilling machine,立式鑽床,立式钻床,https://terms.naer.edu.tw/
2865,vertical engine,立式引擎；立式發動機,立式发动机,https://terms.naer.edu.tw/
2866,vertical lathe,立式車床,立式车床,https://terms.naer.edu.tw/
2867,vertical pump,垂直泵,立式泵,https://terms.naer.edu.tw/
2868,vertical weld,立焊,立焊,https://terms.naer.edu.tw/
2869,vibrating conveyor,振動運送機,振动输送机,https://terms.naer.edu.tw/
2870,vibrating fluidized dryer,振動流化床乾燥機,振动沸腾烘砂装置,https://terms.naer.edu.tw/
2871,vibrating reed instrument,振簧式儀表,振簧系仪表,https://terms.naer.edu.tw/
2872,vibration analyzer,振動分析器,振动分析仪,https://terms.naer.edu.tw/
2873,vibration controller,振動控制器,振动控制仪,https://terms.naer.edu.tw/
2874,vibration generator,振動產生器，振子,振动发生器,https://terms.naer.edu.tw/
2875,vibration generator system,振動產生器系統,振动台,https://terms.naer.edu.tw/
2876,vibration monitor,振動監控器,振动监视器,https://terms.naer.edu.tw/
2877,vibration test,振動試驗,振动试验,https://terms.naer.edu.tw/
2878,vibration transducer,振動換能器,振动传感器,https://terms.naer.edu.tw/
2879,vibrator,振動器；振動機；振子,可控震源车,https://terms.naer.edu.tw/
2880,vibrometer,振動計，音波壓力測定器,振动计,https://terms.naer.edu.tw/
2881,view,視圖；圖；視野,视图,https://terms.naer.edu.tw/
2882,viscometer,黏度計,黏度计,https://terms.naer.edu.tw/
2883,viscosity transducer,黏度傳感器,黏度传感器,https://terms.naer.edu.tw/
2884,visible light transducer,可見光傳感器,可见光传感器,https://terms.naer.edu.tw/
2885,volt-ampere meter,伏安計；伏特安培計；伏（特）安（培）計,视在功率表,https://terms.naer.edu.tw/
2886,voltage divider,分壓器,分压器,https://terms.naer.edu.tw/
2887,voltage transducer,比壓器,电压传感器,https://terms.naer.edu.tw/
2888,voltmeter,電壓計；伏特計,电压表,https://terms.naer.edu.tw/
2889,volute pump,渦捲泵,蜗壳泵,https://terms.naer.edu.tw/
2890,W-flame boiler,W型火焰鍋爐,W型火焰锅炉,https://terms.naer.edu.tw/
2891,waggon tipple,貨車傾卸機,翻车机,https://terms.naer.edu.tw/
2892,Walking robot,步行機器人,步行机器人,https://terms.naer.edu.tw/
2893,walking tractor,手扶拖拉機,手扶拖拉机,https://terms.naer.edu.tw/
2894,walking type rice transplanter,步行式挿秧機,手扶式机动水稻插秧机,https://terms.naer.edu.tw/
2895,walking type tea picking machine,走動式採茶機,手扶式采茶机,https://terms.naer.edu.tw/
2896,wall-fired boiler,壁掛式鍋爐,墙式燃烧锅炉,https://terms.naer.edu.tw/
2897,wall-hung boiler,壁掛式鍋爐,壁挂式锅炉,https://terms.naer.edu.tw/
2898,Wankel compressor,汪克爾壓縮機,三角转子式压缩机,https://terms.naer.edu.tw/
2899,warm forging,溫鍛,温锻,https://terms.naer.edu.tw/
2900,water cooled compressor,水冷壓縮機,水冷式压缩机,https://terms.naer.edu.tw/
2901,water cooling,水冷卻,水冷,https://terms.naer.edu.tw/
2902,water feeder,給水器,供水车,https://terms.naer.edu.tw/
2903,water hammer pump,水錘泵,水锤泵,https://terms.naer.edu.tw/
2904,water injection pump,注水泵,注水泵,https://terms.naer.edu.tw/
2905,water meter,水錶,水表,https://terms.naer.edu.tw/
2906,water profile control and shutoff truck,調剖堵水車,调剖堵水车,https://terms.naer.edu.tw/
2907,water supply fire tanker,供水消防車,供水消防车,https://terms.naer.edu.tw/
2908,water tower fire truck,水塔式消防車,举高喷射消防车,https://terms.naer.edu.tw/
2909,water tube boiler,水管鍋爐,水管锅炉,https://terms.naer.edu.tw/
2910,water-cooled engine,水冷式引擎,水冷式内燃机,https://terms.naer.edu.tw/
2911,water-cooled engine,水冷式引擎,水冷发动机,https://terms.naer.edu.tw/
2912,water-line corrosion,水線腐蝕,水线腐蚀,https://terms.naer.edu.tw/
2913,water-turbine pump,水輪泵,水轮泵,https://terms.naer.edu.tw/
2914,wattmeter,瓦特計；電力計,[有功]功率表,https://terms.naer.edu.tw/
2915,wave spectrometer,波譜儀,波谱仪器,https://terms.naer.edu.tw/
2916,wear,磨耗,磨损,https://terms.naer.edu.tw/
2917,wear resisting cast iron,耐磨鑄鐵,耐磨铸铁,https://terms.naer.edu.tw/
2918,wedge,楔，尖劈,刀楔,https://terms.naer.edu.tw/
2919,wedge-catch system,楔套系統,楔心套,https://terms.naer.edu.tw/
2920,weighing transducer,稱重傳感器,重量传感器,https://terms.naer.edu.tw/
2921,weld,熔接；鍛接,焊缝,https://terms.naer.edu.tw/
2922,weld crack,熔接裂痕,焊接裂纹,https://terms.naer.edu.tw/
2923,weld defects,焊接缺陷,焊接缺陷,https://terms.naer.edu.tw/
2924,weld metal,熔接金屬,焊缝金属,https://terms.naer.edu.tw/
2925,weld repair,銲接修補；焊接修補,焊补,https://terms.naer.edu.tw/
2926,weld root,銲道根部,焊根,https://terms.naer.edu.tw/
2927,weld toe,銲趾；焊趾,焊趾,https://terms.naer.edu.tw/
2928,weldability,可銲性；可焊性,焊接性,https://terms.naer.edu.tw/
2929,welded joint,熔接接合；鍛煉接合,焊接接头,https://terms.naer.edu.tw/
2930,welding,熔接；焊接,焊接,https://terms.naer.edu.tw/
2931,welding arc,熔接電弧,焊接电弧,https://terms.naer.edu.tw/
2932,welding by one side,單面焊,单面焊,https://terms.naer.edu.tw/
2933,welding consumables,焊材,焊接材料,https://terms.naer.edu.tw/
2934,welding deformation,焊接變形,焊接变形,https://terms.naer.edu.tw/
2935,welding distortion,焊接變形,焊接变形,https://terms.naer.edu.tw/
2936,welding machine,熔接機；電焊機,焊机,https://terms.naer.edu.tw/
2937,welding robot,銲接機器人；銲機器手,焊接机器人,https://terms.naer.edu.tw/
2938,welding stress,熔接應力,焊接应力,https://terms.naer.edu.tw/
2939,welding wire,熔接金屬線,焊丝,https://terms.naer.edu.tw/
2940,weldment,熔接件；焊製件,焊件,https://terms.naer.edu.tw/
2941,well service truck,通井車,通井车,https://terms.naer.edu.tw/
2942,well-controling pipeline truck,井控管線車,井控管汇车,https://terms.naer.edu.tw/
2943,well-washing truck,洗井車,洗井车,https://terms.naer.edu.tw/
2944,wet bag pressing,濕袋壓製,湿袋压制,https://terms.naer.edu.tw/
2945,wet brake,濕式制動器,湿式制动器,https://terms.naer.edu.tw/
2946,wet clutch,溼式離合器,湿式离合器,https://terms.naer.edu.tw/
2947,wet clutch,溼式離合器,湿式离合器,https://terms.naer.edu.tw/
2948,wet pit pump,排水泵,液下泵,https://terms.naer.edu.tw/
2949,wet-gas fan,濕氣風扇,湿气通风机,https://terms.naer.edu.tw/
2950,wheel,輪，機輪,车轮,https://terms.naer.edu.tw/
2951,wheel crane,輪行起重機,轮胎起重机,https://terms.naer.edu.tw/
2952,wheel type tea plant pruning machine,輪式茶樹修剪機,轮式茶树修剪机,https://terms.naer.edu.tw/
2953,wheeled tractor,輪式牽引車,轮式拖拉机,https://terms.naer.edu.tw/
2954,whirling,旋轉；急轉,旋风切削,https://terms.naer.edu.tw/
2955,white cast iron,白鑄鐵,白口铸铁,https://terms.naer.edu.tw/
2956,width meter,寬度計,宽度计,https://terms.naer.edu.tw/
2957,winch,絞車,卷扬机,https://terms.naer.edu.tw/
