序號,英文名稱,中文名稱,來源網站
25342,timber pile,木樁,https://terms.naer.edu.tw/
25343,timber ship ton,運木船噸位,https://terms.naer.edu.tw/
25344,time approach,定時進場,https://terms.naer.edu.tw/
25345,time composite sample,時間組合樣本,https://terms.naer.edu.tw/
25346,time contour map,等時線圖,https://terms.naer.edu.tw/
25347,time dilution of precision (TDOP),時間精度稀釋[因子],https://terms.naer.edu.tw/
25348,time distance curve,時間距離曲線,https://terms.naer.edu.tw/
25349,time headway,時間車距,https://terms.naer.edu.tw/
25350,time integration sampling,積時取樣,https://terms.naer.edu.tw/
25351,time interval system,隔時制,https://terms.naer.edu.tw/
25352,time invariance,時間不變性,https://terms.naer.edu.tw/
25353,time lock,時間鎖定,https://terms.naer.edu.tw/
25354,time of completion,完工日；完成日,https://terms.naer.edu.tw/
25355,time of concentration,集流時間,https://terms.naer.edu.tw/
25356,time of drawdown,洩降時間,https://terms.naer.edu.tw/
25357,time of emptying,排空時間,https://terms.naer.edu.tw/
25358,time of equilibrium,平衡時間,https://terms.naer.edu.tw/
25359,time of final setting of concrete,混凝土終凝時間,https://terms.naer.edu.tw/
25360,time of haul,混凝土拌卸歷時,https://terms.naer.edu.tw/
25361,time of initial setting of concrete,混凝土初凝時間,https://terms.naer.edu.tw/
25362,time of peak flow,洪峰時間,https://terms.naer.edu.tw/
25363,time of rise,上升時間,https://terms.naer.edu.tw/
25364,time of set,凝結時間,https://terms.naer.edu.tw/
25365,time of setting,凝結時間,https://terms.naer.edu.tw/
25366,time of travel,旅行時間,https://terms.naer.edu.tw/
25367,time of week (TOW),星期時間{GPS}；週時間{GPS},https://terms.naer.edu.tw/
25368,time series,時間序列,https://terms.naer.edu.tw/
25369,time value depreciation,時間價值折舊,https://terms.naer.edu.tw/
25370,time weighted average (TWA),時間加權平均值；時量平均值,https://terms.naer.edu.tw/
25371,time weighted average sound level (TWA sound level),時量平均聲音位準,https://terms.naer.edu.tw/
25372,time-and-a-half,[超時]1.5倍計費,https://terms.naer.edu.tw/
25373,time-area diagram,時間-面積圖,https://terms.naer.edu.tw/
25374,time-area-concentration diagram,時間-面積-集流圖,https://terms.naer.edu.tw/
25375,time-consolidation curve,時間-壓密曲線,https://terms.naer.edu.tw/
25376,time-cost tradeoff,時間成本權衡{排程},https://terms.naer.edu.tw/
25377,time-dependence,時依；依時；時間依持；時間相依,https://terms.naer.edu.tw/
25378,time-dependent deformation,依時變形,https://terms.naer.edu.tw/
25379,time-discharge curve,時間-流量曲線,https://terms.naer.edu.tw/
25380,time-distance curve,時間-距離曲線,https://terms.naer.edu.tw/
25381,time-independence,非時依；非依時,https://terms.naer.edu.tw/
25382,time-required formula,耗時計算公式,https://terms.naer.edu.tw/
25383,time-settlement curve,時間-沉陷曲線,https://terms.naer.edu.tw/
25384,time-stage curve,時間-水位曲線,https://terms.naer.edu.tw/
25385,time-step loss,時段損失,https://terms.naer.edu.tw/
25386,time-temperature superposition principle,時間－溫度疊加原理,https://terms.naer.edu.tw/
25387,timeline,歷程；期程,https://terms.naer.edu.tw/
25388,timely completion,如期完工；如期完成,https://terms.naer.edu.tw/
25389,timely performance,如期完成,https://terms.naer.edu.tw/
25390,timetable,班次時刻表；行車時刻表,https://terms.naer.edu.tw/
25391,timetable recovery,時刻表回正,https://terms.naer.edu.tw/
25392,tin solder,錫銲,https://terms.naer.edu.tw/
25393,tinned sheet-iron,鍍錫鐵皮,https://terms.naer.edu.tw/
25394,tipping bucket rain gage,傾斗式雨量計,https://terms.naer.edu.tw/
25395,tipping fee,傾倒費,https://terms.naer.edu.tw/
25396,tipping lorry,傾卸貨車,https://terms.naer.edu.tw/
25397,tipping wagon,傾卸載運車,https://terms.naer.edu.tw/
25398,tire,輪胎,https://terms.naer.edu.tw/
25399,tire dozer; tyre dozer,膠輪推土機,https://terms.naer.edu.tw/
25400,tire roller,膠輪滾壓機,https://terms.naer.edu.tw/
25401,titanate,鈦酸鹽,https://terms.naer.edu.tw/
25402,titanite,榍石,https://terms.naer.edu.tw/
25403,titanium dioxide,二氧化鈦,https://terms.naer.edu.tw/
25404,titanium oxide,氧化鈦,https://terms.naer.edu.tw/
25405,titanium tetrachloride,四氯化鈦,https://terms.naer.edu.tw/
25406,titanium trichloride,三氯化鈦,https://terms.naer.edu.tw/
25407,titer,滴定量,https://terms.naer.edu.tw/
25408,title block,標題框,https://terms.naer.edu.tw/
25409,title deed,土地所有權狀,https://terms.naer.edu.tw/
25410,titrant,滴定劑,https://terms.naer.edu.tw/
25411,titration,滴定,https://terms.naer.edu.tw/
25412,titration curve,滴定曲線,https://terms.naer.edu.tw/
25413,titrimeter,滴定計,https://terms.naer.edu.tw/
25414,tobermorite,雪矽鈣石；托勃莫來石{水化矽酸鈣},https://terms.naer.edu.tw/
25415,tobermorite gel,水泥膠体；雪矽鈣石膠體,https://terms.naer.edu.tw/
25416,toe filter,壩趾濾層,https://terms.naer.edu.tw/
25417,toe of the fillet,角銲趾,https://terms.naer.edu.tw/
25418,toe slab,趾版,https://terms.naer.edu.tw/
25419,toggle action,肘節作用；切換作用,https://terms.naer.edu.tw/
25420,toggle mechanism,肘節機構,https://terms.naer.edu.tw/
25421,token,幣式車票；代幣,https://terms.naer.edu.tw/
25422,tolerance,公差；允差；容許量,https://terms.naer.edu.tw/
25423,tolerance range ,耐受範圍,https://terms.naer.edu.tw/
25424,toll bar,收費站,https://terms.naer.edu.tw/
25425,toll bridge,收費橋,https://terms.naer.edu.tw/
25426,toll road,收費道路,https://terms.naer.edu.tw/
25427,toll station,收費站,https://terms.naer.edu.tw/
25428,tollgate lighting system,收費站照明系統,https://terms.naer.edu.tw/
25429,toluene,甲苯,https://terms.naer.edu.tw/
25430,toluene diisocyanate (TDI),甲苯二異氰酸,https://terms.naer.edu.tw/
25431,tom,支撐,https://terms.naer.edu.tw/
25432,tombolo,繫岸砂洲；砂頸岬,https://terms.naer.edu.tw/
25433,tomography,斷層攝影術,https://terms.naer.edu.tw/
25434,ton-kilometer,延噸公里,https://terms.naer.edu.tw/
25435,ton-kilometer theory,噸公里理論,https://terms.naer.edu.tw/
25436,tone of color,色調,https://terms.naer.edu.tw/
25437,tongue and groove (T&G),剪力榫,https://terms.naer.edu.tw/
25438,tongue attachment,轍尖連接板,https://terms.naer.edu.tw/
25439,tongue rail,轍尖軌,https://terms.naer.edu.tw/
25440,tonnage rating,牽引[重量]定數,https://terms.naer.edu.tw/
25441,tool of laminating,積層作業工具,https://terms.naer.edu.tw/
25442,tooling,填縫,https://terms.naer.edu.tw/
25443,toothed railway,齒軌鐵路,https://terms.naer.edu.tw/
25444,top,梢[端]；頂[端]；陀螺,https://terms.naer.edu.tw/
25445,top chord,上弦桿,https://terms.naer.edu.tw/
25446,top form,頂模,https://terms.naer.edu.tw/
25447,top frame,頂層構架,https://terms.naer.edu.tw/
25448,top lateral bracing,上橫撑,https://terms.naer.edu.tw/
25449,top slab anchorage block-out,頂版錨定塊,https://terms.naer.edu.tw/
25450,top surge,最高升水位,https://terms.naer.edu.tw/
25451,top telescope,頂位望遠鏡,https://terms.naer.edu.tw/
25452,top view,上視；頂視,https://terms.naer.edu.tw/
25453,top-down construction method,逆打工法,https://terms.naer.edu.tw/
25454,topaz,黃玉,https://terms.naer.edu.tw/
25455,topocentric,觀測中心,https://terms.naer.edu.tw/
25456,topocentric coordinates,觀測中心坐標,https://terms.naer.edu.tw/
25457,topocentric range,觀測中心距,https://terms.naer.edu.tw/
25458,topographic control surveying,地形控制測量,https://terms.naer.edu.tw/
25459,topographic feature,地形特徵,https://terms.naer.edu.tw/
25460,topographic index,地形指數,https://terms.naer.edu.tw/
25461,topographic map,地形圖,https://terms.naer.edu.tw/
25462,topographic survey,地形測量,https://terms.naer.edu.tw/
25463,topography,地形,https://terms.naer.edu.tw/
25464,topology,拓撲[學]；位相{測量},https://terms.naer.edu.tw/
25465,topping,頂層；覆面層,https://terms.naer.edu.tw/
25466,tornado,龍捲風,https://terms.naer.edu.tw/
25467,tornado vortex,龍捲渦[旋],https://terms.naer.edu.tw/
25468,toroid shell,環狀殼,https://terms.naer.edu.tw/
25469,toroidal magnetic field,鐲環磁場；環形磁場；環向磁場,https://terms.naer.edu.tw/
25470,torque,轉矩； 扭矩,https://terms.naer.edu.tw/
25471,torque converter,扭矩變換器,https://terms.naer.edu.tw/
25472,torque spring,扭轉彈簧,https://terms.naer.edu.tw/
25473,torque viscometer,扭矩測黏計,https://terms.naer.edu.tw/
25474,torque-tension relationship,扭矩-拉力關係,https://terms.naer.edu.tw/
25475,torrent work,野溪工程,https://terms.naer.edu.tw/
25476,torrential valley,野溪溪谷,https://terms.naer.edu.tw/
25477,torsion,扭轉,https://terms.naer.edu.tw/
25478,torsional bending motion,扭轉彎曲運動,https://terms.naer.edu.tw/
25479,torsional buckling,扭轉挫屈,https://terms.naer.edu.tw/
25480,torsional mode,扭轉模態,https://terms.naer.edu.tw/
25481,torsional moment,扭矩,https://terms.naer.edu.tw/
25482,torsional pendulum,扭轉擺錘,https://terms.naer.edu.tw/
25483,torsional stiffness,扭轉勁度,https://terms.naer.edu.tw/
25484,torsional strength,抗扭強度；扭矩強度,https://terms.naer.edu.tw/
25485,torsional stress,扭矩應力,https://terms.naer.edu.tw/
25486,torsional vibration,扭轉振動,https://terms.naer.edu.tw/
25487,tortuosity,彎曲度,https://terms.naer.edu.tw/
25488,tortuous flow,曲流,https://terms.naer.edu.tw/
25489,torus,環面；環體,https://terms.naer.edu.tw/
25490,total acceleration,總加速度,https://terms.naer.edu.tw/
25491,total alkalinity,總鹼度,https://terms.naer.edu.tw/
25492,total benefit of control (TBC),總防治效益,https://terms.naer.edu.tw/
25493,total carbon (TC),總碳,https://terms.naer.edu.tw/
25494,total chord method,總弦長法,https://terms.naer.edu.tw/
25495,total coliform bacteria,總大腸菌群,https://terms.naer.edu.tw/
25496,total cost claim,總成本索賠,https://terms.naer.edu.tw/
25497,total count of bacteria,總菌數,https://terms.naer.edu.tw/
25498,total cross-section,總截面；總斷面,https://terms.naer.edu.tw/
25499,total determinism,整體決定論,https://terms.naer.edu.tw/
25500,total disolved solid,總溶解固體,https://terms.naer.edu.tw/
25501,total dissolved solids (TDS),總溶解固體,https://terms.naer.edu.tw/
25502,total diurnal heat capacity,全日熱容量,https://terms.naer.edu.tw/
25503,total dynamic head,總動水頭,https://terms.naer.edu.tw/
25504,total electron content (TEC),全電子含量,https://terms.naer.edu.tw/
25505,total electronic integration,全電子整合,https://terms.naer.edu.tw/
25506,Total Environmental Impact (TEI) Index,總環境影響指數,https://terms.naer.edu.tw/
25507,total estimated cost,估計總成本,https://terms.naer.edu.tw/
25508,total fertility,總生育率,https://terms.naer.edu.tw/
25509,total fertility rate,總生育率,https://terms.naer.edu.tw/
25510,total float (TF),總浮時,https://terms.naer.edu.tw/
25511,total hardness,總硬度,https://terms.naer.edu.tw/
25512,total horizontal solar radiation,水平太陽輻射總量,https://terms.naer.edu.tw/
25513,total inorganic carbon (TIC),總無機碳,https://terms.naer.edu.tw/
25514,total Kjeldahl nitrogen,總凱氏氮,https://terms.naer.edu.tw/
25515,total least squares,完全最小二乘法；完全最小自乘法,https://terms.naer.edu.tw/
25516,total life-cycle costing,總生命週期成本,https://terms.naer.edu.tw/
25517,total load control,總[負荷]量管制,https://terms.naer.edu.tw/
25518,total mass based control ,總量管制,https://terms.naer.edu.tw/
25519,total maximum daily load (TMDL),最大日負荷,https://terms.naer.edu.tw/
25520,total net benefit (TNB),總淨效益,https://terms.naer.edu.tw/
25521,total nitrogen,總氮量,https://terms.naer.edu.tw/
25522,total nonfiltrable residue,總非過濾性殘餘物,https://terms.naer.edu.tw/
25523,total organic carbon (TOC),總有機碳,https://terms.naer.edu.tw/
25524,total oxidation,完全氧化,https://terms.naer.edu.tw/
25525,total oxygen demand (TOD),總需氧量,https://terms.naer.edu.tw/
25526,total oxygen demand method,總需氧量測定法,https://terms.naer.edu.tw/
25527,total parallax,總視差,https://terms.naer.edu.tw/
25528,total project budget,專案總預算,https://terms.naer.edu.tw/
25529,total pump head,全揚程；總抽水頭,https://terms.naer.edu.tw/
25530,total quality management (TQM),全面品質管理 ,https://terms.naer.edu.tw/
25531,total reduced sulfur (TRS),總還原態硫,https://terms.naer.edu.tw/
25532,total residue,總殘餘物,https://terms.naer.edu.tw/
25533,total runoff,總逕流,https://terms.naer.edu.tw/
25534,total solar radiation,太陽輻射總量,https://terms.naer.edu.tw/
25535,total solid,總固體量,https://terms.naer.edu.tw/
25536,total solids (TS),總固體,https://terms.naer.edu.tw/
25537,total station,全測站儀；全站儀,https://terms.naer.edu.tw/
25538,total station instrument,全測站儀,https://terms.naer.edu.tw/
25539,total suspended particulate (TSP),總懸浮微粒,https://terms.naer.edu.tw/
25540,total suspended solids (TSS),總懸浮固體,https://terms.naer.edu.tw/
25541,total trihalomethane (TTHM),總三鹵甲烷,https://terms.naer.edu.tw/
25542,Total Volatile Organic Compounds (TVOC),總揮發性有機物質,https://terms.naer.edu.tw/
25543,totalitarianism,極權主義,https://terms.naer.edu.tw/
25544,totalizator rain gage,累積雨量計,https://terms.naer.edu.tw/
25545,touch-and-go operation,連續起降作業,https://terms.naer.edu.tw/
25546,touchdown zone marker,落地區標記,https://terms.naer.edu.tw/
25547,toughened glass,強化玻璃,https://terms.naer.edu.tw/
25548,toughness,韌性,https://terms.naer.edu.tw/
25549,tour guide center,旅遊服務中心,https://terms.naer.edu.tw/
25550,tourism industry,觀光產業,https://terms.naer.edu.tw/
25551,tourism policy,觀光政策,https://terms.naer.edu.tw/
25552,tourism resource,觀光資源,https://terms.naer.edu.tw/
25553,tourist route,觀光路線,https://terms.naer.edu.tw/
25554,tourmaline,電氣石,https://terms.naer.edu.tw/
25555,tow way,曳船道,https://terms.naer.edu.tw/
25556,towage of ship,船舶拖曳,https://terms.naer.edu.tw/
25557,towed scraper,拖式刮運機,https://terms.naer.edu.tw/
25558,tower crane,塔式吊車,https://terms.naer.edu.tw/
25559,tower excavator,塔式開挖機,https://terms.naer.edu.tw/
25560,tower-type batch plant,塔式拌和廠,https://terms.naer.edu.tw/
25561,town and country planning,城鄉規劃,https://terms.naer.edu.tw/
25562,town center,市鎮中心,https://terms.naer.edu.tw/
25563,town house,街屋；連棟式住宅,https://terms.naer.edu.tw/
25564,town improvement scheme,市鎮建設計畫,https://terms.naer.edu.tw/
25565,town plan,市鎮計畫；城鎮計畫,https://terms.naer.edu.tw/
25566,town planner,城鄉規劃師,https://terms.naer.edu.tw/
25567,town planning,市鎮規劃；城鎮規劃,https://terms.naer.edu.tw/
25568,town planning council,市鎮計畫委員會；城鎮計畫委員會,https://terms.naer.edu.tw/
25569,town planning survey,市鎮規劃調查；城鎮規劃調查,https://terms.naer.edu.tw/
25570,townscape,城鎮地景,https://terms.naer.edu.tw/
25571,township line,緯向線{土地測量},https://terms.naer.edu.tw/
25572,toxic chemical substance,毒性化學物質,https://terms.naer.edu.tw/
25573,toxic chemicals,毒性化學品,https://terms.naer.edu.tw/
25574,Toxic Chemicals Control Act,毒性化學物質管理法,https://terms.naer.edu.tw/
25575,toxic dose (TD),中毒[劑]量 ,https://terms.naer.edu.tw/
25576,toxic emission,毒氣排放,https://terms.naer.edu.tw/
25577,toxic gas,有毒氣體,https://terms.naer.edu.tw/
